,ID,Title,Description,Objectives,Solutions,Duration
5377,n.1600962973636,[5221 5096 2292],"[16518 20097 11306 19189 17499  7666  7145  9618 14768 19638 16336 19418
 13561  5337 19879 14312 19583 14846 19582 19449 13705 18497 10809 20412
  4877  5486  8617  5453  4092  9345 13400  7184 14732 10696 20207 12021
  8103 20795 16012 14321 15216 10549 17411  4439  4375  3610 21010 12718
 20892 10165 11457 21822 11210 15990  8893 17597  5682 22975  6931  5036
 11918 21202 10006 21039 23861 15854 23858 23075  4196 21000]",[],,0:38 hour(s)
5378,n.1600963025582,[3359 1411  962],"[ 8965 17004 12280 10766 10765 16866 16980  9187 20314 13617 20173 19855
 17306 16552  3907 17134 14213 22206  6549 10778  7735 19975 22424  6552
 11717 22818 20995  5486  6997 13474 18510 11296 21234  9345 10611 14167
 18496 14164 14732 21339  8496 15865 21936 16989 22889 16266 17373 22935
  4439 21859  4375  5532 16247 11457 20998 15990 14739  5480  6931 12396
 11918 21202 10006 21039 23861 15854 23858  4196 21828 21000 12367]",[],,0:24 hour(s)
5379,n.1600963067996,[5410 1636 2349 3323],"[17212  7094  8954 20934  6456 18305 18710  8939 15816 17427 20060 10894
 16278 21958 18716  7705 10778 17335  6525  3779   318 11893  4310 20412
 19731  6937 19495  5447 16350 19184  7181  7184 12421 20746  5280 21936
 21247  6470 15229 12248 21579 21025 18905  4439  4943  5016  4375 10240
  5532 16247 17217  8472 14096  6933 10165 11457 20998 23008 11210  4162
 15990 10547  5682  5029 22975 16118  6931 21014 12396 11918 11957 21202
 21039 15854 23858 16001 23075  4196 21000 12367]",[],,0:58 hour(s)
5380,n.1600963292756,[ 603 1684  967 5005],"[15616  4392 14049  8856  7489 17394 10513  7384  5087 11440 12727  7410
 13617 11108  9260  4179  4175 16990 20916 17015 10708  8485 14846 13646
 21768 18709 13482 17173 12087  4178  8897  9978 22428  6236 22818 18271
 20995  5252  8951 22840  6997 16149 17170  8617 10808 19184 14732  7935
 12021  6453 22007 22889 16266  6775  7386 20421 22008  4439  4943  4375
 21241  5532 20892 10165 11457  6995  7837  6510 11210  4162  5994 10547
  5682  5480  6931 13490 11918 21202 10006 21039 23861 15854 23858 23075
  4196  4524 21000]",[],,0:53 hour(s)
5381,n.1600963379499,[3720 3208 3165 5005],"[12054  4045 17496  8149  3792  7036 16729 19592 20433  6696 15077 21942
 17254 20595 15085 19879 14385  3677 17015 19578 17424 19449 22369  6525
 13470 14347 13482 10686 20796 16074 20414 20412 17170  5447 16972 18712
 19640 19184 14732 16270 13670 23148  9810  4291 22007 15229 14661 12248
 20298  4095 11457 14073  4162 15990  5682  6931 13490 11918 11957 21202
 10006 21039 23861 15854 23858 23075  4196 21000 12367]",[],,1:22 hour(s)
5382,n.1600963432228,[1009 1367 3355],"[14486 20289  6433 17497 11193  7039 16863 15773 23142 14747  4378 18485
  5663  4673 21445 10228 19217 11440  9668 16312 16846  7408 23746 13617
 20739 21414 16990 10060  5494 15405 13470 20230 13482 17173 10510 11717
 13811 22818 11893 20798 22840 21134  6997 11460 17211 22018 19445 20341
  5661 13543 21316 19184  7184 14732 20207 16270 21339  8496 18792 21936
 19872  8103 22889 15229 16266 20896  3902 17411  4943  4375  5532  6392
 20965 11457 23008 18293 10547  5682 22975 23038 19771 16118 14739  6931
 13490 13729 11918 21202 21039 23861 15854 23858 15869  4196 21000 12367]",[],,1:26 hour(s)
5383,n.1600963481938,[6156 1025 4403 2778 5005 2274],"[18529 10785 12948  7491 15048 18514 20877 11900 18348 17413  8804  5718
  6657  3666 13014  8645 17015  3695  3846 19685 21031  9980 11171 12990
 14216 15405  6501 17478 11892  8897  7735 18497 13510 17138 10690 20414
 20412  4992 21134 23863 22018  5453 10072  8868 13808  7708  8616 19184
  7184 14732  7596  9993  6046 14348 21076  5280 21936  4095 21025 11943
 20872  4375  9836 16247  6392 20892 11457 16712 17523 15990 10547 22975
 19771 16118 23204  6931 11918 21202 20295 10006 19443 21039 23861 15854
 23858 16248 23075  4196 21000]",[],,0:55 hour(s)
5384,n.1600963531650,[4402 5410 2014 4393  848 1636 2274 3323],"[ 7095 17270 17212  7094  8954 17629 17415  3820 17371 21444 13628 20210
 16275 18303  9537 21938 15995  3952 21958  7705 21047 20247 19396 10778
 15405  6525 17271 10510 13541 12049 20749  8895 15171 22208 20414 20412
  4260  6937 20185 22018 19495  5447 12050  7708  8937 16350 17376  7181
 12421 10696 20746 21076  5280 23148 18620  6470 15229 11747  3902  4173
 16736  4439  4943 21011  4375  3610 21010 13010 14082  5532 16247 17217
  8472  6933 21026 21013 10165 17074 20998 21822 14103 19908  5994 15990
 18293  5682  5029 16118 14739 22983  6931 11918 21202 10006 21039 15854
 19905 16001 23075  4196 21000 12367]",[],,0:55 hour(s)
5385,n.1600963632913,[2081 5410 2014 4393  848 1636 2274 3323],"[ 9599 16326  7095 17212  7094 11418 17420  8954 18416 17358  9846  3820
 13494  9187  8925  6220  7716  8126 18303 22272  5692 15995 21958  7705
 20247 12826 10778  9328  6872 16309 11084 16730  4965 15999  8895 22208
  4875 20412  5486 17215 10394 22840 19731 14099  5695  6937  4093 18559
 19495  5447 16731 13543 16350 16132  9552 17376  7181  7184 12421 18296
  3732 20746 23148 23168 15481  8103  6470  4095 17268 22935  4439  4943
 13137 21010  5532 16247 17217  8472 20965  6933 21026 10165 11457 20998
 23160 15990 20743 11112  5682  5029 22975 16118 15167  6931 11904 21014
 12396 13490 11918 21202 10006 21039 23861 15854 23858 16001 23075  4196
 21000]",[],,0:35 hour(s)
5386,n.1600963683792,[1545 4439 6155 5005],"[12948  7491  3738 12279  8493  4483  7192  4060 17293 15866  9187 21017
 14394  3677 17158 20247  6222 19183 14216 15405  6525 10425  6616  3608
 20242 19194  4875 20412  9200 18580 10123  5486 13474  6798  6561 10072
 11906  4400 19184 10253 21020 17409  4814 12021   226 23168 14232  4069
 22007 19902 17373  9990 21025  6241  4943 19506 17399  4375 19509  4868
  5532  6392  7737 10165 14073 20998  6995 17523 15990  5682 22975 14132
 23038 16118 15167  6931 11918 21202 10006 17431 21039 23861 15854 23858
  4196 21000 12367]",[],,0:38 hour(s)
5387,n.1600963824482,[ 727 5096 6044],"[ 9804 13831  6603  4258  4594  4598  7163 14269  8479 13680  6497  8742
  5718 12381 17999 16777 21444 21259  8126 19987 15884 17636 17650  3846
  9360 18398 22210 19704 19188 17972  9553  5377 14301 14866 10777 20414
 20412 19917 11547 13543  4400 19184  7181  7935  4814 16761  8496 15865
 11121 22007 12171  4095 21025 18905 10165 11457 15990 11123 14739 13490
 13631 11918 21202 10006 19443 23861 12236 15854 23075 14105  4196 21000]",[],,0:41 hour(s)
5388,n.1600963872320,[5007 5695 5630 2274 3323],"[10772 20349 20725  4563  4247  7640 14269  8479 13680 18686 19592 16312
 11407 21368 10886 11214  7847  5995 14332  3677 12294 21337 18581  9980
 19582 16280 19188  7029  7735  6397 16892 20045 12391 17414 20752 23001
 20412  6477  3676  4877  4992  6006  9320  8617  7486 22999  9345  8616
 19640 14167 19184 14164 19518 23148 21936  9810 19872 15229 20421  9567
  4095 17411  7892 18905 21369  4439 17399  4375 21010 16247  6392  6543
 14096 10165 11457 20998  6510 23008 14103 17523  5994 15990 10547  5682
 14132 19771 15167 22985  6931 13490 11918 21202 10006 21039 23861 15854
 23858 16248 23075 14105  4196 21000]",[],,1:15 hour(s)
5389,n.1600963919023,[4804 1636],"[ 9893 15408 13841 14351 20592 18689 12036 22794 20286  4617  9989 14303
 11881 17015 17479 12989 19582 11171 13842  7835  7728  9337 17211  5038
  9345 11215 16350 19640  7181  7184 16761 21076 21936 22007 20896 17373
 20298 11943 13010  5773 11457 14073 20998  5682 22975  5480  6931 11918
 21202 10006 21039 23861 23858  4196 21000 12367]",[],,0:56 hour(s)
5390,n.1600963960045,[5630  967 5005],"[ 4731  4888 18879 19189 17499 19610 19772 16765  9244 19592  5718 20344
  6438 18664 20210 14330 12729  9813  9329 17134 15884 16949  6757 18716
  4728  6568 12826 19188 17318 22989 12087 14769 13476 16010  6548 20749
 21459 18271 20995 10690 20414 20412 19917 21134  5493 11460 20185 16149
  7416 19445  5453 21580  7486 16308 22999 19184 21020 14732 16270 18792
  4095 20872  6241 18905  4439  4943 17399  4375 20892 10165 14103 17523
 13552  5682  5029 22975 16118  5480 22985 22804 12396 13490 11918 21202
 10006 23861 12236 15854 23858 23075  4196  4524 21000 12367]",[],,1:05 hour(s)
5391,n.1600964002681,[2111 5096 5630],"[10406  6221 15810 20725 12235 20345 14482  7489 11180 17172  9290 23139
 23053  5995 14332 11323 19582 11171 11093 19449 18593 17271 10403  6236
  7504 17128 11290 19184 13670 13390 21936 16958  4943 13137 21010 11210
  4970 11112  5682 14132  6931 11918 21202 10006 21039 23861 15854 23858
 23075  4196  4524 21000]",[],,0:23 hour(s)
5392,n.1600964024748,[3764 3702 5118 1442  603  732  161  468 1481 5229 2274 3833  606],"[15027  6669 19524 12244 15956  6662 21958 20247 16309 17271  4178  4612
 11717  7676  3608  6583 14693 17370 16333 19521 18609 19633 15103 21936
 11942 15419  3647 17373  6818  6566  4943  7561  8472  4162 23038  6931
 11918 21202 10006 21039 13603 15854 23858 19905  4196 21000]",[],,1:00 hour(s)
5393,n.1600976086091,[3788  640 2018 3323],"[12132 13518 17440  4308 17409  6773  6198 21339  5326 19723 23077  6454
 16012 15216 21579 22008 11943 11940 14096  8901 19893  7837 19908 22405
 22231 10006 21039 15854 13497  4196 21000]",[],,
5394,n.1601044701443,"[1045 1912 3073 2552 1572 4624 2017 1060 3105 1062 4627 2849 3914 1162
  606]",[],"[4549 7522 3142 4874 5714 6854 6667 5466 5354 7202 6374 1812 1009 7052
 2176 5262 1174 3744 3219 7557 7015 6364  810 3741 2882 5645 3579 5290
   26 3239 2047 1079 1599 4062 4868 5324 4819 1083 1426  645  636 1144
 2402 1202 3743 2806 3461 5777 6540 6361 1974 6930 4746 5102 4648  650
 3416  212 2575  827 7639 5347 3573  880 7521 3497 1947 4546 3357 2958
 5712 5311 7153 2263 6759 7382 5019  727 6394 3005 2452 4462 4781 5510
 5309 1419 7040 3842 4352 3653  434 5842 1826 6202  964  419 1933 4354
 1808 4876 4500 5477 4968 5564 3141 6310 2560 1441 1275 2007 7207 6032
 5343  407 2703  535 7024 2063 6515 4620 2916 6832 3018 3409 1914  444
  778  343 1007 2856 3870  197  800 2387 7714 7110 6274 4379  661 4744
 7725  471 3225 3631 1392 7061 3349 5747 3817  977  198 7154 7038]",,16:00 hour(s)
5395,n.1601154209309,[1363  641 6046 5822 3307 4033 3167],"[10237 21417 10242  2228  2195  9898 13830  3832  8925 20351  8137  9989
 19685   640  2449  4334 18288 12989 22316 21019 17173   416 22424 14041
  4260 15485 16122  9176  7621 17519 16972 21234  6619 16132 19303 20207
  8496 15429  5326  4819 23148 11121 15481  8103 11747  7386 18644 22008
  4439 10248 13137 14082  5532  6186  8979 18748  6464 20362 19981 10547
  5682 17594 16118 15167 21994 22804  6931 12396 11918 21202 10006 19443
 21039 23861 15854 23858 13497 16248 23075  4196  4524 21000 12367]",[5461 2859 5324 1236 5800 6297 5418 1852 7087 2856  908  471],,10 hours
5396,n.1601272999222,[4107  105  603 4322 5820 5085  606 3323],"[22919 22838 13013  4163 11055  4273  5633 13506 14318 19837  3977 15524
  5629 20117  7617 16561 17335  8006  7536  4178 16730  7676  3608 19514
  4260 14670 15169   266 16972 13543  9993 16761 19633  4489 15103   439
 20334 15419 20886  3647  4368  4943 17399 13137 14096 22011 11457 23160
 16118 11918 21202 10006 13603 21750 15854 23075  4196 21000]",[],,1:17 hour(s)
5397,n.1601280438170,[3073  678 5908 1684 3914],[],[],"['n.1524494779242', 'n.1524651562937', 'n.1601281069220']",
5398,n.1601281069220,[1607 5466   14 6044 5908 1684],"[ 7191 19395 15158  4293  9931 21362  8204  6213 22432  9794  6696  7384
  8624 21365 10799  5651 12172  8237  9209  8494 20687  6031 11858 16538
  5455  3696  6698  4183  5662  7179 19950 22428 22427 22840  4260 22018
 10688 12191 11215  4400  8616 12021  4085  8496 21243 22007 22012  7386
 21579 12085  3610  5532 19893 11457 14073 20998  6510  4162 15990 23038
  6931 12396 13490 11918 21202 10006 21039 23861 12236 15854 23858  4196
 18314 21000 12367]",[],,3:57 hour(s)
5399,n.1601281522253,[3073  678 1777 3914],[],[],"['n.1591815839130', 'n.1595431804015', 'n.1595431849840', 'n.1595431934208', 'n.1591816456911', 'n.1597220271148', 'n.1591816284935', 'n.1601434725247', 'n.1482146975153', 'n.1597025459717']",
5400,n.1601282440042,[3073 1546 1863  678 3914 3323],[18350  8117 13682  7000 11226 14204  4150  9810 14096 15854 23858 13497],[],"['n.1486129436379', 'n.1499349734526']",
5401,n.1601287501261,"[2902 3929  432 3073 2552 1572 1867 3105  659 1760 4627 2896 3914 1162
 1559]",[],"[ 763 5140 5059 5026  561 2196  519 4708 7713 4255 6488 3718 1354 4690
 1761 3744 2203 4993 6965 1144  651 5450  373 3096 6651 5559 1477 2195
 4462 7040 3145 6399  434 3615 7207 2030 5343  407 5821 4620 1753 7335
  444 2387 7110 4744  471 1392 7061 3349  977 7692 7038]",,10:49 hour(s)
5402,n.1601294017381,[4052 3913   95 4322 5109 3788 4170],"[20929 15581 20351  4617  7604  6009 17314  7946 23864 14138 11999 20045
  6780  9801 13672 15485 16084  6584 12319  7678 12191 10232  9345  7708
  6619  7612 12021  6773  5326 15103 20334 23077 11942 15229 15419 15216
  4368 20610 10505 19506 17399  4375  4504 19509 13010 14096  7687 22011
 11457 17523  5994  3782 15990  6931 21202 21039 15854 23075  4196 21000]","[1666  940 4684 5544 4350 3325 2489 1979  656 3604 6234 4688  714 4856
  460 5567 1974 1037 4860 3540 6521 7416  651 2943 2618 6759  711 6883
 6319 6037 3615 6310 5033 1690 1441 4534 1275  564 2640 2022 5444 6032
 2030 4021 4620 1163 1439  778 3276 2856 4776  197  800 2387 7714 7110
 4744  471 3225 3349  977 7692 7038]",,1:00 hour(s)
5403,n.1601362079476,[2577 3073 1361  159 1936  678 3914],[10890  8554   640  8115 11226 15103 13667  6413 21202 21000 12367],[],,No specification
5404,n.1601363280678,[ 699 3073 2855  678 1024 3914 3833],"[ 4499 12155 13682  5717 11226 14204 15103  6453  9810 15419 15854 23858
 13497]",[],"['n.1593469436373', 'n.1593585686198']",
5405,n.1601366458856,[3073  662 1760  678 3914 5225  606],[13682 11226 14204  6453  9810  4368  7687 19893 15854 23858 13497  4196],[],['n.1480417949099'],
5406,n.1601366905029,[3073 1929  678 3914],[ 8523 13682 11226 14204  6453  9810 15854 23858 13497],[],"['n.1600071069281', 'n.1600071136825', 'n.1597025838944', 'n.1557744285271', 'n.1600071294900', 'n.1600070898544', 'n.1600070983280', 'n.1600071687423']",
5407,n.1601367969776,[3073 2492  678 3914],[13682 10686 11226 14204  6453  9810 15854 23858 13497],[],"['n.1597212123624', 'n.1597212793777', 'n.1596785490011']",
5408,n.1601368138425,[1363 3073 5083  678 3914],[ 6418 19402 13682 11226 14204  6453  9810 15854 23858 13497],[],"['n.1597301617295', 'n.1594046120434']",
5409,n.1601369589284,[3073 2992  678 3914],[],[],"['n.1511353401745', 'n.1482400533748']",
5410,n.1601369977684,[5055 3073  678 3914 4458 5225],[19334 18350 13682 11226 14204  6453  9810 17439 19893 15854 23858 13497],[],"['n.1590140995605', 'n.1590141052708', 'n.1511353681100', 'n.1512052108000', 'n.1482401232073', 'n.1580923648879', 'n.1519896928123']",
5411,n.1601035555806,[3579   40 1134 6066 3157],"[10068  5867 20246  5193 11501 11122 23197  1902  4494  9673 23747 11486
 14498   640 16353 16563 20247 17278 20491 17271 16580  8147  6725 15171
 14109 22840 10073  6565 17235 18175 18907  9253 14619  3769 20746  4150
  5326 15103 15045 13667 19872 11121 11747 11973 17863 21025 17268  4943
  5532  6186 14073 20878 23160 15990 20743 21202 10006 21039 13480 12236
 15854 23858 13497  4196 21000 12367]",[],,2:00 hour(s)
5412,n.1601035729284,[1134 3157],"[ 5867 12283  7519 21410 23197  4494 15956 17278 13476 16601 16821  6725
  7728  8868 10610  5326 15103 16822  6566  4943 20998  4162 21202 10006
 19443 21039 13603 15854 13497  4196  4524 21000 12367]",[],['n.1601035555806'],
5413,n.1601381217548,[3552   40  495  875  738 6046 2574],"[14657  6650  4680  4628 17853  4679  5168  4626  8122  9385  8287 18159
  9196  6749  7967  6679 12653 20343 10886  6031  3723 14398 22310 21419
 12131  6647  3722  7946 20482 16821  6645 20412 17215 15203 19316 20946
 13808 18611  9919  7680 22999 21319 14309 18907 18660 13400 16500  7656
  9993 14619 21339 15103   323  2481   439 15469 15462 18486 11529 23148
  3464 20795  6470 11494 16989 15419 17373 11973 17863 16958 23078 16965
  4375  7026 21241 21249  8472  6186 11457 17074 23008  4162 18748  6464
 20362 22975 11918 21202 10006 13603 21750 15854  4196 21000 12367]",[],,1:03 hour(s)
5414,n.1601383630929,[5181 5233 4435],[],[],['n.1586945923219'],
5415,n.1601384345461,[2151 5181],[],[],"['n.1588063446478', 'n.1588250411422', 'n.1588665887265']",
5416,n.1601429351812,[5056 3073  678 3914],[],[],"['n.1599026959318', 'n.1599551036389', 'n.1599630299747', 'n.1599541651991', 'n.1599634641191', 'n.1597294695783', 'n.1590140937622', 'n.1585320874227', 'n.1590140863784']",
5417,n.1601431837137,[3073  678 3914 5581 5225],[13682 11226 14204 18352 15103  6453  9810 20965 19893 15854 23858 13497],[],"['n.1482407682038', 'n.1595435303860', 'n.1595435365932', 'n.1588065480637', 'n.1482406920557', 'n.1493121546954']",
5418,n.1601432431929,[3073  736  678 3914 5581],[18350  4617 13682 11226 14204  4150  6453  9810 20965 15854 23858 13497],[],"['n.1482407429991', 'n.1596788526938', 'n.1553155201081', 'n.1537455023670', 'n.1580745185883']",
5419,n.1601432715959,[3073 5791  678 3914 5581],[18350 13682 21861 11226 14204 15103  6453  9810 20965 15854 23858 13497],[],"['n.1597214169812', 'n.1482407280770']",
5420,n.1601433001695,[6043 3073  678 3914],[23064 18350 13682 11226 14204  6453  9810 15854 23858 13497],[],"['n.1597294213152', 'n.1597294573172']",
5421,n.1601434725247,[2762 6044 1777 1858 5822],"[18452 15243 19928  8743  4426  4425 17645 17527 21510 13790  9547 11447
  4281 12602 23156 18583 18584  6666 11881 14717 18532  4611  9360 13773
 14866  6771 12100 20805 11844  8108 19020 11885 14041 14099  6798 22018
  5453  5447   266  8868  4308 12146  9675  6619 18609 17286 20271  7935
 19518  7751  3732 22361 21936 22007 15229 15216  6939 18644 21011 13496
 13010  4868  5532 11940 14096 20965  7737 11457  6995  8979  4162 15990
 15242  5682 23038  6931 13490 11918 21202 10006 21039 15854 23858 23075
  4196 21000]",[],,1:11 hour(s)
5422,n.1601443193383,[3878   89 4098 1260 3782 2879],"[17189  3806 15204 12101  6244  6619 12248  4368 11868 20355 15990 19443
 15854  4196 21000]",[],,0:30 hour(s)
5423,n.1601443379596,[1832 1552 1071 3211 4051],[ 7017  5829  8002 13675 16180 13667 21202],[],,Not specifiied.
5424,n.1601444624745,[1172 1273 3342],[ 5965  6271 14153  5377 13667 21202 21039 23858 21000],[],,Not Specified
5425,n.1601445221370,[1172 1246 1651 1422 3197 3323],"[ 5965  6203  7243  6583 11226 19723 13667  9810 14096 13631 11918 21202
 23858 21000]",[],,Not specified.
5426,n.1601445763323,[1172 1169 2242  629],[ 5957  9907  4275  5377  7083 11226 19723 13667 11918 21202 23858 21000],[],,Not specified.
